algorithm,date,iteration,seed,size
ea1p1,20220109143434_394,58468,16417262740496730,60
ea1p1,20220109143436_147,1021584,16417262743991960,60
ea1p1,20220109143437_418,328952,16417262761500370,100
ea1p1,20220109143437_577,99905,16417262774198920,100
ea1p1,20220109143444_087,2400354,16417262775778450,100
ea1p1,20220109143446_143,788409,16417262840887360,80
ea1p1,20220109143516_676,409068,16417263155969110,60
ea1p1,20220109143522_355,1908404,16417263166770880,60
ea1p1,20220109143619_075,1778259,16417263739370720,100
ea1p1,20220109143631_591,3235392,16417263862220630,100
ea1p1,20220109143744_459,113599,16417264640270030,60
ea1p1,20220109143911_581,1845192,16417265484249220,60
ea1p1,20220109143953_882,1679426,16417265893167830,80
ea1p1,20220109143954_156,46177,16417265938853760,80
ea1p1,20220109144035_31,2427650,16417266285188270,80
ea1p1,20220109144230_369,4822222,16417267367583730,80
ea1p1,20220109144250_806,1250595,16417267671886020,60
ea1p1,20220109144331_414,10564040,16417267708115320,100
ea1p1,20220109144331_722,182348,16417268114162130,60
ea1p1,20220109144342_886,64125,16417268226821900,60
ea1p1,20220109144356_548,2723114,16417268320718790,80
ea1p1,20220109144536_348,11898709,16417269025316190,100
ea1p1,20220109144543_374,4582593,16417269363498040,100
ea1p1,20220109144548_838,823692,16417269460025452,80
ea1p1,20220109144602_114,4827329,16417269542604042,80
ea1p1,20220109144632_506,8414627,16417269794545700,80
ea1p1,20220109144646_398,4096057,16417269925097138,80
ea1p1,20220109144648_219,631631,16417270063994948,80
ea1p1,20220109144719_456,174799,16417270388436640,60
ea1p1,20220109144904_77,1645757,16417271420250772,80
ea1p1,20220109144906_497,967481,16417271447719900,60
ea1p1,20220109144907_147,211899,16417271464984940,60
ea1p1,20220109144914_981,1300501,16417271527563880,80
ea1p1,20220109144957_239,10898075,16417271549834412,100
ea1p1,20220109145008_613,2675966,16417271972416450,100
ea1p1,20220109145009_444,227651,16417272086147730,80
ea1p1,20220109145015_829,1905622,16417272094482278,100
ea1p1,20220109145029_924,3950173,16417272183676350,100
ea1p1,20220109145030_591,387125,16417272299407070,60
ea1p1,20220109145036_232,3344621,16417272305990040,100
ea1p1,20220109145038_672,1138375,16417272367247930,100
ea1p1,20220109145156_103,1879893,16417273096255370,80
ea1p1,20220109145156_412,93265,16417273161043292,60
ea1p1,20220109145243_111,5060727,16417273453503670,100
ea1p1,20220109145243_951,284529,16417273631123900,60
ea1p1,20220109151541_642,3580,16417287416253460,100
ea1p1,20220109151542_228,1152,16417287422271760,100
ea1p1,20220109151542_667,265101,16417287422304750,100
ea1p1,20220109151542_69,1595,16417287426874300,100
ea1p1,20220109151547_122,1790,16417287471202670,100
ea1p1,20220109151547_125,1098,16417287471235660,100
ea1p1,20220109151549_793,1084,16417287497914870,100
ea1p1,20220109151549_795,1279,16417287497939488,100
ea1p1,20220109151549_809,1098,16417287497963180,100
ea1p1,20220109151549_811,1119,16417287498096940,100
ea1p1,20220109151551_795,2158,16417287517922600,100
ea1p1,20220109151552_188,268256,16417287518552780,100
ea1p1,20220109151552_206,6876,16417287521978180,100
ea1p1,20220109151554_201,1901,16417287541879190,100
ea1p1,20220109151554_429,24967,16417287543947402,100
ea1p1,20220109151556_891,331281,16417287564069820,100
ea1p1,20220109151556_907,11164,16417287568919548,100
ea1p1,20220109151600_102,3320,16417287600828540,100
ea1p1,20220109151601_758,7724,16417287617481370,100
ea1p1,20220109151604_998,15407,16417287649788150,100
ea1p1,20220109152441_495,67674,16417292809729518,100
ea1p1,20220109152443_811,74053,16417292837119740,100
ea1p1,20220109152607_726,4709041,16417293587348968,100
ea1p1,20220109152607_976,12962,16417293679496440,100
ea1p1,20220109152611_236,53383,16417293710994620,100
ea1p1,20220109152626_06,93964,16417293859103190,100
ea1p1,20220109152626_07,5755,16417293860613598,100
ea1p1,20220109152746_004,6850,16417294659931500,100
ea1p1,20220109152824_048,3897602,16417294980877380,100
ea1p1,20220109153150_791,4258487,16417297043982552,100
ea1p1,20220109153150_839,7059,16417297108304960,100
ea1p1,20220109153150_974,74740,16417297108533800,100
ea1p1,20220109153337_02,5599,16417298170118640,100
ea1p1,20220109153627_068,624278,16417299861445140,100
ea1p1,20220109153641_041,519929,16417300001586320,100
ea1p1,20220109153649_693,1282,16417300096918610,100
ea1p1,20220109153652_295,165027,16417300120223110,100
ea1p1,20220109153652_496,121569,16417300122967442,100
ea1p1,20220109153652_516,7108,16417300125072450,100
ea1p1,20220109153656_663,1732,16417300166585640,100
ea1p1,20220112154924_303,8195,16419899634876298,100
ea1p1,20220112155126_193,3694,16419900861890950,100
ea1p1,20220112155238_075,18399831,16419901332355600,100
ea1p1,20220112155344_992,3138667,16419902206278500,100
ea1p1,20220112155724_536,308942,16419904441240662,100
ea1p1,20220112155736_37,4526,16419904563638340,100
ea1p1,20220112155839_776,495798,16419905190869250,100
ea1p1,20220112155843_035,706131,16419905220724230,100
ea1p1,20220112155846_12,15895,16419905261005500,100
ea1p1,20220112155846_198,36486,16419905261539550,100
ea1p1,20220112155914_937,6669,16419905549296300,100
ea1p1,20220112155915_036,62528,16419905549385790,100
ea1p1,20220207110533_349,2033244,16442283267978990,100
ea1p1,20220207110550_919,120672,16442283489160522,100
ea1p1,20220207110626_508,6701074,16442283778414400,100
ea1p1,20220207110626_564,19105,16442283865096200,100
ea1p1,20220207110641_801,2034556,16442283991877810,100
ea1p1,20220207110644_45,2132939,16442284018020840,100
ea1p1,20220207110645_053,191441,16442284044508780,100
ea1p1,20220207110732_221,12900422,16442284091941700,100
ea1p1,20220207110753_237,14496019,16442284522221280,100
ea1p1,20220207110753_609,112713,16442284732382960,100
ea1p1,20220207110824_228,6073984,16442284816333430,100
ea1p1,20220207111043_0,96235321,16442285165006110,100
ea1p1,20220207111047_475,480379,16442286456946970,100
ea1p1,20220207111550_784,216679926,16442286474762412,100
ea1p1,20220207111554_42,291447,16442289540080590,100
ea1p1,20220207111617_937,2055793,16442289750648280,100
ea1p1,20220207111620_521,1134400,16442289789434112,100
ea1p1,20220207111652_327,9035272,16442289805221110,100
ea1p1,20220207124330_592,832952,16442342091263950,100
ea1p1,20220207124335_18,1279351,16442342132732430,100
ea1p1,20220207124346_908,2024569,16442342236997590,100
ea1p1,20220207124352_891,18461,16442342328121532,100
ea1p1,20220207124353_093,60132,16442342328922630,100
ea1p1,20220207124354_681,11068,16442342346445680,100
ea1p1,20220207124719_508,1408274,16442344373271300,100
ea1p1,20220207124723_968,37089,16442344438514430,100
ea1p1,20220207124734_439,490195,16442344536929330,100
ea1p1,20220207124736_336,298114,16442344550847918,100
ea1p1,20220207124736_99,193064,16442344563367520,100
ea1p1,20220207124739_739,322831,16442344592772232,100
ea1p1,20220207124929_495,1415798,16442345673773410,100
ea1p1,20220207124930_101,164878,16442345694972300,100
ea1p1,20220207124935_961,428888,16442345744924850,100
ea1p1,20220207124939_726,809872,16442345782209820,100
ea1p1,20220207124940_096,99959,16442345797494430,100
ea1p1,20220207124941_945,1258417,16442345800975040,100
ea1p1,20220207125121_006,157279,16442346807429680,100
ea1p1,20220207125122_342,228475,16442346820130460,100
ea1p1,20220207125125_049,174982,16442346844575320,100
ea1p1,20220207125129_82,5021,16442346898036620,100
ea1p1,20220207125133_982,290703,16442346935158450,100
ea1p1,20220207125138_789,23430,16442346987110730,100
ea1p1,20220207125534_782,1484325,16442349323820960,100
ea1p1,20220207125542_112,315042,16442349410264950,100
ea1p1,20220207125543_273,324974,16442349427946500,100
ea1p1,20220207125548_292,12161,16442349482525680,100
ea1p1,20220207125548_925,187054,16442349482949860,100
ea1p1,20220207125550_793,1063236,16442349492969670,100
ea1p1,20220207130438_267,119780,16442354778577520,100
ea1p1,20220207130441_219,1973607,16442354782694130,100
ea1p1,20220207130445_455,38596,16442354853022770,100
ea1p1,20220207130445_491,25774,16442354854560850,100
ea1p1,20220207130445_731,66942,16442354856212880,100
ea1p1,20220207130450_534,282827,16442354895396540,100
ea1p1,20220211122030_712,82475,16445784305818090,100
ea1p1,20220211122035_371,386909,16445784342424600,100
ea1p1,20220211122036_666,96792,16445784362479392,100
ea1p1,20220211122037_006,16532,16445784369567570,100
ea1p1,20220211122622_955,2687,16445787829446640,100
ea1p1,20220211122624_285,902899,16445787829574770,100
ea1p1,20220211122626_798,40134,16445787866749410,100
ea1p1,20220211122630_412,76847,16445787902820530,100
ea1p1,20220211124441_693,2102637,16445798785520430,100
ea1p1,20220211124443_025,143756,16445798825060560,100
ea1p1,20220211124443_498,126130,16445798832903280,100
ea1p1,20220211124448_126,180191,16445798873727250,100
ea1p1,20220308094909_573,13783,16467293483579490,36
ea1p1,20220308094909_835,7676,16467293495869082,24
ea1p1,20220308095025_178,598849,16467293498360140,60
ea1p1,20220308095025_362,4245,16467294251810802,24
ea1p1,20220308095213_36,121692,16467295271630340,36
ea1p1,20220308095240_976,273800,16467295374749940,48
ea1p1,20220308095252_436,67600,16467295609773480,60
ea1p1,20220308095421_593,41150,16467296565724220,48
ea1p1,20220308100545_825,1509,16467303457287000,20
ea1p1,20220308100545_835,587,16467303458272190,9
ea1p1,20220308100546_399,9366,16467303461710310,20
ea1p1,20220308100546_792,92,16467303467911900,9
ea1p1,20220308101126_794,206,16467306867931380,9
ea1p1,20220308101128_476,48710,16467306867961020,30
ea1p1,20220308101140_704,188958,16467306884937880,40
ea1p1,20220308101140_886,7745,16467307007057220,20
ea1p1,20220308101140_91,217,16467307009076540,9
ea1p1,20220308101201_323,4838,16467307212318612,20
ea1p1,20220308101201_957,2142,16467307219330780,10
ea1p1,20220308101211_598,222229,16467307219581490,40
ea1p1,20220308101215_349,87635,16467307316029330,30
ea1p1,20220308101223_768,16269,16467307433086678,20
ea1p1,20220308101223_785,1554,16467307437707820,10
ea1p1,20220308101223_937,4668,16467307437859840,20
ea1p1,20220308102119_114,111963,16467312748938010,30
ea1p1,20220308102127_159,14240,16467312868682820,20
ea1p1,20220308102133_606,3280,16467312935634270,10
ea1p1,20220308102140_38,138364,16467312936069738,40
ea1p1,20220308102141_016,23379,16467313003814590,20
ea1p1,20220308102158_387,254416,16467313010169880,40
ea1p1,20220308102226_365,136844,16467313398753410,30
ea1p1,20220308102226_403,2233,16467313463661630,10
ea1p1,20220308102228_331,520,16467313483274850,9
ea1p1,20220308102228_335,424,16467313483319370,9
ea1p1,20220308102228_698,14483,16467313483512260,20
ea1p1,20220308102228_736,1401,16467313486991880,20
ea1p1,20220308103242_149,181753,16467319529714242,40
ea1p1,20220308103249_531,155540,16467319621633220,40
ea1p1,20220308103249_592,1744,16467319695742870,10
ea1p1,20220308103249_602,683,16467319695933380,10
ea1p1,20220308103310_543,239799,16467319781342010,40
ea1p1,20220308103310_55,572,16467319905447618,10
ea1p1,20220308103317_201,99973,16467319934970870,30
ea1p1,20220308103320_018,2940,16467319999869930,10
ea1p1,20220308103347_906,1997,16467320278818240,10
ea1p1,20220308103359_592,86004,16467320364572390,30
ea1p1,20220308103453_622,477910,16467320605415240,40
ea1p1,20220308103453_764,4090,16467320936236310,20
ea1p1,20220308103500_279,128463,16467320937650470,30
ea1p1,20220308103501_314,34668,16467321002803568,30
ea1p1,20220308103538_523,470787,16467321013159520,40
ea1p1,20220308103549_668,37778,16467321483216440,20
ea1p1,20220308103551_395,35139,16467321496702530,30
ea1p1,20220308103554_908,18978,16467321539936420,20
ea1p1,20220308103559_568,56190,16467321572333670,30
ea1p1,20220308103610_01,203923,16467321595691050,40
ea1p1,20220308103615_69,114193,16467321700746850,30
ea1p1,20220308103642_7,2826,16467322026672520,10
ea1p1,20220308103646_166,62923,16467322027010520,30
ea1p1,20220308103647_113,38405,16467322061681420,20
ea1p1,20220308103702_489,215905,16467322073565510,40
ea1p1,20220308103702_542,2807,16467322224906740,10
ea1p1,20220308103708_873,126529,16467322225437720,30
ea1p1,20220308103719_382,153842,16467322289876210,40
ea1p1,20220308103751_615,781,16467322716090310,10
ea1p1,20220308103755_628,87733,16467322727149250,30
ea1p1,20220308103812_173,237374,16467322773227920,40
ea1p1,20220308103812_185,369,16467322921765038,10
ea1p1,20220308103813_208,18347,16467322921872110,20
ea1p1,20220308103813_429,4708,16467322932096240,10
ea1p1,20220308103840_319,389801,16467322934391490,40
ea1p1,20220308103841_203,28360,16467323203213470,20
ea1p1,20220308103842_536,54738,16467323212041718,20
ea1p1,20220308103915_457,34891,16467323547290090,20
ea1p1,20220308103916_217,22004,16467323554590818,20
ea1p1,20220308103933_623,20440,16467323732353448,20
